movie_id,@context,name,url,image,director,author,actor,datePublished,genre,duration,description,@type,aggregateRating
1292052,http://schema.org,肖申克的救赎 The Shawshank Redemption,/subject/1292052/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p480747492.jpg,"[{'@type': 'Person', 'url': '/celebrity/1047973/', 'name': '弗兰克·德拉邦特 Frank Darabont'}]","[{'@type': 'Person', 'url': '/celebrity/1047973/', 'name': '弗兰克·德拉邦特 Frank Darabont'}, {'@type': 'Person', 'url': '/celebrity/1049547/', 'name': '斯蒂芬·金 Stephen King'}]","[{'@type': 'Person', 'url': '/celebrity/1054521/', 'name': '蒂姆·罗宾斯 Tim Robbins'}, {'@type': 'Person', 'url': '/celebrity/1054534/', 'name': '摩根·弗里曼 Morgan Freeman'}, {'@type': 'Person', 'url': '/celebrity/1041179/', 'name': '鲍勃·冈顿 Bob Gunton'}, {'@type': 'Person', 'url': '/celebrity/1000095/', 'name': '威廉姆·赛德勒 William Sadler'}, {'@type': 'Person', 'url': '/celebrity/1013817/', 'name': '克兰西·布朗 Clancy Brown'}, {'@type': 'Person', 'url': '/celebrity/1010612/', 'name': '吉尔·贝罗斯 Gil Bellows'}, {'@type': 'Person', 'url': '/celebrity/1054892/', 'name': '马克·罗斯顿 Mark Rolston'}, {'@type': 'Person', 'url': '/celebrity/1027897/', 'name': '詹姆斯·惠特摩 James Whitmore'}, {'@type': 'Person', 'url': '/celebrity/1087302/', 'name': '杰弗里·德曼 Jeffrey DeMunn'}, {'@type': 'Person', 'url': '/celebrity/1074035/', 'name': '拉里·布兰登伯格 Larry Brandenburg'}, {'@type': 'Person', 'url': '/celebrity/1099030/', 'name': '尼尔·吉恩托利 Neil Giuntoli'}, {'@type': 'Person', 'url': '/celebrity/1343305/', 'name': '布赖恩·利比 Brian Libby'}, {'@type': 'Person', 'url': '/celebrity/1048222/', 'name': '大卫·普罗瓦尔 David Proval'}, {'@type': 'Person', 'url': '/celebrity/1343306/', 'name': '约瑟夫·劳格诺 Joseph Ragno'}, {'@type': 'Person', 'url': '/celebrity/1315528/', 'name': '祖德·塞克利拉 Jude Ciccolella'}, {'@type': 'Person', 'url': '/celebrity/1014040/', 'name': '保罗·麦克兰尼 Paul McCrane'}, {'@type': 'Person', 'url': '/celebrity/1390795/', 'name': '芮妮·布莱恩 Renee Blaine'}, {'@type': 'Person', 'url': '/celebrity/1083603/', 'name': '阿方索·弗里曼 Alfonso Freeman'}, {'@type': 'Person', 'url': '/celebrity/1330490/', 'name': 'V·J·福斯特 V.J. Foster'}, {'@type': 'Person', 'url': '/celebrity/1000635/', 'name': '弗兰克·梅德拉诺 Frank Medrano'}, {'@type': 'Person', 'url': '/celebrity/1390797/', 'name': '马克·迈尔斯 Mack Miles'}, {'@type': 'Person', 'url': '/celebrity/1150160/', 'name': '尼尔·萨默斯 Neil Summers'}, {'@type': 'Person', 'url': '/celebrity/1048233/', 'name': '耐德·巴拉米 Ned Bellamy'}, {'@type': 'Person', 'url': '/celebrity/1000721/', 'name': '布赖恩·戴拉特 Brian Delate'}, {'@type': 'Person', 'url': '/celebrity/1333685/', 'name': '唐·麦克马纳斯 Don McManus'}]",1994-09-10,"['剧情', '犯罪']",PT2H22M,一场谋杀案使银行家安迪（蒂姆•罗宾斯 Tim Robbins 饰）蒙冤入狱，谋杀妻子及其情人的指控将囚禁他终生。在肖申克监狱的首次现身就让监狱“大哥”瑞德（摩根•弗里曼 Morgan Freeman ...,Movie,"{'@type': 'AggregateRating', 'ratingCount': '2949405', 'bestRating': '10', 'worstRating': '2', 'ratingValue': '9.7'}"
1291546,http://schema.org,霸王别姬,/subject/1291546/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561716440.jpg,"[{'@type': 'Person', 'url': '/celebrity/1023040/', 'name': '陈凯歌 Kaige Chen'}]","[{'@type': 'Person', 'url': '/celebrity/1275557/', 'name': '芦苇 Wei Lu'}, {'@type': 'Person', 'url': '/celebrity/1275229/', 'name': '李碧华 Lilian Lee Pik-Wah'}]","[{'@type': 'Person', 'url': '/celebrity/1003494/', 'name': '张国荣 Leslie Cheung'}, {'@type': 'Person', 'url': '/celebrity/1050265/', 'name': '张丰毅 Fengyi Zhang'}, {'@type': 'Person', 'url': '/celebrity/1035641/', 'name': '巩俐 Li Gong'}, {'@type': 'Person', 'url': '/celebrity/1000905/', 'name': '葛优 You Ge'}, {'@type': 'Person', 'url': '/celebrity/1011479/', 'name': '英达 Da Ying'}, {'@type': 'Person', 'url': '/celebrity/1020487/', 'name': '蒋雯丽 Wenli Jiang'}, {'@type': 'Person', 'url': '/celebrity/1028801/', 'name': '吴大维 David Wu'}, {'@type': 'Person', 'url': '/celebrity/1275230/', 'name': '吕齐 Qi Lü'}, {'@type': 'Person', 'url': '/celebrity/1275232/', 'name': '雷汉 Han Lei'}, {'@type': 'Person', 'url': '/celebrity/1275236/', 'name': '尹治 Zhi Yin'}, {'@type': 'Person', 'url': '/celebrity/1275234/', 'name': '马明威 Mingwei Ma'}, {'@type': 'Person', 'url': '/celebrity/1275235/', 'name': '费振翔 Zhenxiang Fei'}, {'@type': 'Person', 'url': '/celebrity/1275239/', 'name': '智一桐 Yitong Zhi'}, {'@type': 'Person', 'url': '/celebrity/1275231/', 'name': '李春 Chun Li'}, {'@type': 'Person', 'url': '/celebrity/1275237/', 'name': '赵海龙 Hailong Zhao'}, {'@type': 'Person', 'url': '/celebrity/1275238/', 'name': '李丹 Dan Li'}, {'@type': 'Person', 'url': '/celebrity/1275233/', 'name': '童弟 Di Tong'}, {'@type': 'Person', 'url': '/celebrity/1317383/', 'name': '沈慧芬 Huifen Shen'}, {'@type': 'Person', 'url': '/celebrity/1373062/', 'name': '黄斐 Fei Huang'}, {'@type': 'Person', 'url': '/celebrity/1317248/', 'name': '徐杰 Jade Hsu'}, {'@type': 'Person', 'url': '/celebrity/1037715/', 'name': '黄磊 Lei Huang'}, {'@type': 'Person', 'url': '/celebrity/1043136/', 'name': '冯远征 Yuanzheng Feng'}, {'@type': 'Person', 'url': '/celebrity/1274256/', 'name': '杨立新 LiXin Yang'}, {'@type': 'Person', 'url': '/celebrity/1370871/', 'name': '方征 Zheng Fang'}, {'@type': 'Person', 'url': '/celebrity/1343475/', 'name': '周璞 Pu Zhou'}, {'@type': 'Person', 'url': '/celebrity/1388971/', 'name': '隋永清 Yongqing Sui'}, {'@type': 'Person', 'url': '/celebrity/1408142/', 'name': '宋小川 Xiaochuan Song'}, {'@type': 'Person', 'url': '/celebrity/1494585/', 'name': '杜广沛 Guangpei Du'}]",1993-01-01,"['剧情', '爱情', '同性']",PT2H51M,段小楼（张丰毅）与程蝶衣（张国荣）是一对打小一起长大的师兄弟，两人一个演生，一个饰旦，一向配合天衣无缝，尤其一出《霸王别姬》，更是誉满京城，为此，两人约定合演一辈子《霸王别姬》。但两人对戏剧与人生关系...,Movie,"{'@type': 'AggregateRating', 'ratingCount': '2178942', 'bestRating': '10', 'worstRating': '2', 'ratingValue': '9.6'}"
1295124,http://schema.org,辛德勒的名单 Schindler&#39;s List,/subject/1295124/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p492406163.jpg,"[{'@type': 'Person', 'url': '/celebrity/1054440/', 'name': '史蒂文·斯皮尔伯格 Steven Spielberg'}]","[{'@type': 'Person', 'url': '/celebrity/1028142/', 'name': '托马斯·肯尼利 Thomas Keneally'}, {'@type': 'Person', 'url': '/celebrity/1004913/', 'name': '斯蒂文·泽里安 Steven Zaillian'}]","[{'@type': 'Person', 'url': '/celebrity/1031220/', 'name': '连姆·尼森 Liam Neeson'}, {'@type': 'Person', 'url': '/celebrity/1054393/', 'name': '本·金斯利 Ben Kingsley'}, {'@type': 'Person', 'url': '/celebrity/1006956/', 'name': '拉尔夫·费因斯 Ralph Fiennes'}, {'@type': 'Person', 'url': '/celebrity/1041165/', 'name': '卡罗琳·古多尔 Caroline Goodall'}, {'@type': 'Person', 'url': '/celebrity/1340765/', 'name': '乔纳森·萨加尔 Jonathan Sagall'}, {'@type': 'Person', 'url': '/celebrity/1022626/', 'name': '艾伯丝·戴维兹 Embeth Davidtz'}, {'@type': 'Person', 'url': '/celebrity/1091349/', 'name': '马尔戈萨·格贝尔 Malgoscha Gebel'}, {'@type': 'Person', 'url': '/celebrity/1105743/', 'name': '马克·伊瓦涅 Mark Ivanir'}, {'@type': 'Person', 'url': '/celebrity/1124528/', 'name': '碧翠斯·马科拉 Béatrice Macola'}, {'@type': 'Person', 'url': '/celebrity/1048415/', 'name': '安德烈·瑟韦林 Andrzej Seweryn'}, {'@type': 'Person', 'url': '/celebrity/1168322/', 'name': '弗里德里希·冯·图恩 Friedrich von Thun'}, {'@type': 'Person', 'url': '/celebrity/1116758/', 'name': '克齐斯茨托夫·拉夫特 Krzysztof Luft'}, {'@type': 'Person', 'url': '/celebrity/1013732/', 'name': '诺伯特·魏塞尔 Norbert Weisser'}, {'@type': 'Person', 'url': '/celebrity/1105461/', 'name': '维斯瓦夫·科马萨 Wieslaw Komasa'}, {'@type': 'Person', 'url': '/celebrity/1121669/', 'name': '埃琳娜·勒文松 Elina Löwensohn'}, {'@type': 'Person', 'url': '/celebrity/1037560/', 'name': '奥拉夫·卢巴申科 Olaf Lubaszenko'}, {'@type': 'Person', 'url': '/celebrity/1027957/', 'name': '戈兹·奥托 Götz Otto'}, {'@type': 'Person', 'url': '/celebrity/1164571/', 'name': '阿格尼兹卡·旺格 Agnieszka Wagner'}, {'@type': 'Person', 'url': '/celebrity/1050883/', 'name': '玛雅·奥丝塔泽斯卡 Maja Ostaszewska'}, {'@type': 'Person', 'url': '/celebrity/1006243/', 'name': '胡契克·卡勒塔 Wojciech Klata'}, {'@type': 'Person', 'url': '/celebrity/1129608/', 'name': '安娜·穆查 Anna Mucha'}, {'@type': 'Person', 'url': '/celebrity/1206967/', 'name': '玛莎·比森 Marta Bizon'}, {'@type': 'Person', 'url': '/celebrity/1025389/', 'name': '艾尔文·莱德 Erwin Leder'}, {'@type': 'Person', 'url': '/celebrity/1086846/', 'name': '帕维·德朗柯 Pawel Delag'}, {'@type': 'Person', 'url': '/celebrity/1032531/', 'name': '路德格·皮斯特 Ludger Pistor'}, {'@type': 'Person', 'url': '/celebrity/1105321/', 'name': '阿格涅兹卡·克鲁科沃娜 Agnieszka Krukówna'}, {'@type': 'Person', 'url': '/celebrity/1057617/', 'name': '约阿希姆·保罗·阿斯波克 Joachim Paul Assböck'}, {'@type': 'Person', 'url': '/celebrity/1002896/', 'name': '约亨·尼克尔 Jochen Nickel'}, {'@type': 'Person', 'url': '/celebrity/1134973/', 'name': '耶日·诺瓦克 Jerzy Nowak'}, {'@type': 'Person', 'url': '/celebrity/1077518/', 'name': '塔德乌什·布拉德茨基 Tadeusz Bradecki'}, {'@type': 'Person', 'url': '/celebrity/1065375/', 'name': '亨里克·比斯塔 Henryk Bista'}, {'@type': 'Person', 'url': '/celebrity/1147968/', 'name': '马丁·塞梅洛格 Martin Semmelrogge'}, {'@type': 'Person', 'url': '/celebrity/1018446/', 'name': '布兰科·拉斯蒂格 Branko Lustig'}, {'@type': 'Person', 'url': '/celebrity/1289630/', 'name': '吉恩·莱赫纳 Geno Lechner'}, {'@type': 'Person', 'url': '/celebrity/1100233/', 'name': '马瑞安·格林卡 Marian Glinka'}, {'@type': 'Person', 'url': '/celebrity/1488055/', 'name': '布拉德·雅各布维茨 Brad Jacobowitz'}, {'@type': 'Person', 'url': '/celebrity/1074152/', 'name': '皮奥特·赛尔沃斯 Piotr Cyrwus'}, {'@type': 'Person', 'url': '/celebrity/1087895/', 'name': '托马斯·德德克 Tomasz Dedek'}, {'@type': 'Person', 'url': '/celebrity/1056189/', 'name': '托马斯·莫里斯 Thomas Morris'}, {'@type': 'Person', 'url': '/celebrity/1109486/', 'name': '塔德乌什·胡克 Tadeusz Huk'}, {'@type': 'Person', 'url': '/celebrity/1128975/', 'name': '马切伊·奥尔洛斯 Maciej Orlos'}, {'@type': 'Person', 'url': '/celebrity/1342568/', 'name': '埃兹拉·达甘 Ezra Dagan'}, {'@type': 'Person', 'url': '/celebrity/1286547/', 'name': '拉米·希尔伯格 Rami Heuberger'}, {'@type': 'Person', 'url': '/celebrity/1110577/', 'name': '马切伊·科兹罗斯基 Maciej Kozlowski'}, {'@type': 'Person', 'url': '/celebrity/1126738/', 'name': '尤金纽斯·普里维任采夫 Eugeniusz Priwieziencew'}, {'@type': 'Person', 'url': '/celebrity/1287420/', 'name': '拉齐亚·以色列 Razia Israeli'}]",1993-11-30,"['剧情', '历史', '战争']",PT3H15M,1939年，波兰在纳粹德国的统治下，党卫军对犹太人进行了隔离统治。德国商人奥斯卡·辛德勒（连姆·尼森 Liam Neeson 饰）来到德军统治下的克拉科夫，开设了一间搪瓷厂，生产军需用品。凭着出众的社...,Movie,"{'@type': 'AggregateRating', 'ratingCount': '1138607', 'bestRating': '10', 'worstRating': '2', 'ratingValue': '9.5'}"
1296141,http://schema.org,控方证人 Witness for the Prosecution,/subject/1296141/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1505392928.jpg,"[{'@type': 'Person', 'url': '/celebrity/1054385/', 'name': '比利·怀尔德 Billy Wilder'}]","[{'@type': 'Person', 'url': '/celebrity/1050010/', 'name': '阿加莎·克里斯蒂 Agatha Christie'}, {'@type': 'Person', 'url': '/celebrity/1054385/', 'name': '比利·怀尔德 Billy Wilder'}, {'@type': 'Person', 'url': '/celebrity/1017035/', 'name': '哈里·库尼兹 Harry Kurnitz'}]","[{'@type': 'Person', 'url': '/celebrity/1048197/', 'name': '泰隆·鲍华 Tyrone Power'}, {'@type': 'Person', 'url': '/celebrity/1013957/', 'name': '玛琳·黛德丽 Marlene Dietrich'}, {'@type': 'Person', 'url': '/celebrity/1010665/', 'name': '查尔斯·劳顿 Charles Laughton'}, {'@type': 'Person', 'url': '/celebrity/1041205/', 'name': '埃尔莎·兰彻斯特 Elsa Lanchester'}, {'@type': 'Person', 'url': '/celebrity/1055580/', 'name': '约翰·威廉姆斯 John Williams'}, {'@type': 'Person', 'url': '/celebrity/1067393/', 'name': '亨利·丹尼尔 Henry Daniell'}, {'@type': 'Person', 'url': '/celebrity/1161909/', 'name': '伊安·沃尔夫 Ian Wolfe'}, {'@type': 'Person', 'url': '/celebrity/1149384/', 'name': '托林·撒切尔 Torin Thatcher'}, {'@type': 'Person', 'url': '/celebrity/1156944/', 'name': '诺玛·威登 Norma Varden'}, {'@type': 'Person', 'url': '/celebrity/1129284/', 'name': '尤娜·奥康纳 Una O&#39;Connor'}, {'@type': 'Person', 'url': '/celebrity/1019182/', 'name': '茹塔·李 Ruta Lee'}, {'@type': 'Person', 'url': '/celebrity/1084601/', 'name': '贝丝·弗劳尔斯 Bess Flowers'}, {'@type': 'Person', 'url': '/celebrity/1084977/', 'name': '比尔·厄尔文 Bill Erwin'}, {'@type': 'Person', 'url': '/celebrity/1132569/', 'name': 'J·帕特·奥马利 J. Pat O&#39;Malley'}, {'@type': 'Person', 'url': '/celebrity/1164360/', 'name': '本·怀特 Ben Wright'}, {'@type': 'Person', 'url': '/celebrity/1111996/', 'name': 'Paul Kruger Paul Kruger'}, {'@type': 'Person', 'url': '/celebrity/1146394/', 'name': 'Jack Raine Jack Raine'}, {'@type': 'Person', 'url': '/celebrity/1136851/', 'name': 'Paul Power Paul Power'}, {'@type': 'Person', 'url': '/celebrity/1134438/', 'name': '乔治·佩林 George Pelling'}, {'@type': 'Person', 'url': '/celebrity/1134700/', 'name': '威廉·H·奥布莱恩 William H. O&#39;Brien'}, {'@type': 'Person', 'url': '/celebrity/1130704/', 'name': '奥托拉内史密斯 Ottola Nesmith'}, {'@type': 'Person', 'url': '/celebrity/1121627/', 'name': 'Frank McClure Frank McClure'}, {'@type': 'Person', 'url': '/celebrity/1110221/', 'name': 'Colin Kenny Colin Kenny'}, {'@type': 'Person', 'url': '/celebrity/1111384/', 'name': 'Jeanne Lafayette Jeanne Lafayette'}, {'@type': 'Person', 'url': '/celebrity/1117836/', 'name': 'Wilbur Mack Wilbur Mack'}, {'@type': 'Person', 'url': '/celebrity/1144171/', 'name': 'Fred Rapport Fred Rapport'}, {'@type': 'Person', 'url': '/celebrity/1139915/', 'name': '利奥达·理查德斯 Leoda Richards'}, {'@type': 'Person', 'url': '/celebrity/1165583/', 'name': 'Glen Walters Glen Walters'}, {'@type': 'Person', 'url': '/celebrity/1150310/', 'name': 'Arthur Tovey Arthur Tovey'}, {'@type': 'Person', 'url': '/celebrity/1156589/', 'name': '伯特史蒂文斯 Bert Stevens'}, {'@type': 'Person', 'url': '/celebrity/1154093/', 'name': 'Cap Somers Cap Somers'}, {'@type': 'Person', 'url': '/celebrity/1142488/', 'name': 'Lucille Sewall Lucille Sewall'}, {'@type': 'Person', 'url': '/celebrity/1147924/', 'name': '斯考特西顿 Scott Seaton'}, {'@type': 'Person', 'url': '/celebrity/1148552/', 'name': '诺贝特·席勒 Norbert Schiller'}, {'@type': 'Person', 'url': '/celebrity/1145133/', 'name': '杰弗里·塞尔 Jeffrey Sayre'}, {'@type': 'Person', 'url': '/celebrity/1048828/', 'name': 'John Roy John Roy'}, {'@type': 'Person', 'url': '/celebrity/1138518/', 'name': 'Al Roberts Al Roberts'}, {'@type': 'Person', 'url': '/celebrity/1101676/', 'name': 'Art Howard Art Howard'}, {'@type': 'Person', 'url': '/celebrity/1097072/', 'name': 'Stuart Hall Stuart Hall'}, {'@type': 'Person', 'url': '/celebrity/1078197/', 'name': 'Francis Compton Francis Compton'}, {'@type': 'Person', 'url': '/celebrity/1157174/', 'name': 'Philip Tonge Philip Tonge'}, {'@type': 'Person', 'url': '/celebrity/1057642/', 'name': '帕特里克·艾亨 Patrick Aherne'}, {'@type': 'Person', 'url': '/celebrity/1083292/', 'name': '富兰克林·法纳姆 Franklyn Farnum'}, {'@type': 'Person', 'url': '/celebrity/1080920/', 'name': '玛乔丽·伊顿 Marjorie Eaton'}, {'@type': 'Person', 'url': '/celebrity/1072992/', 'name': '史蒂夫·卡鲁瑟斯 Steve Carruthers'}, {'@type': 'Person', 'url': '/celebrity/1074708/', 'name': 'George Calliga George Calliga'}, {'@type': 'Person', 'url': '/celebrity/1072180/', 'name': '乔治布鲁格曼 George Bruggeman'}, {'@type': 'Person', 'url': '/celebrity/1065867/', 'name': '丹尼·鲍沙其 Danny Borzage'}, {'@type': 'Person', 'url': '/celebrity/1063468/', 'name': 'Brandon Beach Brandon Beach'}, {'@type': 'Person', 'url': '/celebrity/1059824/', 'name': '埃迪·贝克 Eddie Baker'}, {'@type': 'Person', 'url': '/celebrity/1060375/', 'name': '沃尔特·培根 Walter Bacon'}]",1957-12-17,"['剧情', '悬疑', '犯罪']",PT1H56M,伦敦著名刑案辩护律师韦菲爵士（查尔斯•劳顿 Charles Laughton 饰）接受了心脏病治疗，但是身体依旧虚弱，第一天回家休养，护士一直严厉监督他服药，并杜绝烟酒。管家为了便于上楼，还专门为他修...,Movie,"{'@type': 'AggregateRating', 'ratingCount': '580339', 'bestRating': '10', 'worstRating': '2', 'ratingValue': '9.6'}"
1461403,http://schema.org,茶馆,/subject/1461403/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2528965424.jpg,"[{'@type': 'Person', 'url': '/celebrity/1021831/', 'name': '谢添 Tian Xie'}, {'@type': 'Person', 'url': '/celebrity/1410434/', 'name': '焦菊隐 Juyin Jiao'}, {'@type': 'Person', 'url': '/celebrity/1445807/', 'name': '夏淳 Chun Xia'}]","[{'@type': 'Person', 'url': '/celebrity/1109851/', 'name': '老舍 Lao-She'}]","[{'@type': 'Person', 'url': '/celebrity/1312999/', 'name': '于是之 Shizhi Yu'}, {'@type': 'Person', 'url': '/celebrity/1313295/', 'name': '郑榕 Rong Zhen'}, {'@type': 'Person', 'url': '/celebrity/1313292/', 'name': '蓝天野 Tianye Lan'}, {'@type': 'Person', 'url': '/celebrity/1275586/', 'name': '英若诚 Ruocheng Ying'}, {'@type': 'Person', 'url': '/celebrity/1275898/', 'name': '黄宗洛 Zongluo Huang'}, {'@type': 'Person', 'url': '/celebrity/1359094/', 'name': '童超 Chao Tong'}, {'@type': 'Person', 'url': '/celebrity/1313294/', 'name': '金昭 Zhao Jin'}, {'@type': 'Person', 'url': '/celebrity/1290005/', 'name': '林连昆 Liankun Lin'}, {'@type': 'Person', 'url': '/celebrity/1293207/', 'name': '牛星丽 Xingli Niu'}, {'@type': 'Person', 'url': '/celebrity/1318513/', 'name': '谭宗尧 Zongyao Tan'}, {'@type': 'Person', 'url': '/celebrity/1275233/', 'name': '童弟 Di Tong'}, {'@type': 'Person', 'url': '/celebrity/1321934/', 'name': '吴淑昆 Shukun Wu'}, {'@type': 'Person', 'url': '/celebrity/1359084/', 'name': '胡宗温 Zongwen Hu'}, {'@type': 'Person', 'url': '/celebrity/1369080/', 'name': '程中 Zhong Cheng'}, {'@type': 'Person', 'url': '/celebrity/1415108/', 'name': '李大千 Daqian Li'}, {'@type': 'Person', 'url': '/celebrity/1430556/', 'name': '李源 Yuan Li'}, {'@type': 'Person', 'url': '/celebrity/1430555/', 'name': '李翔 Xiang Li'}, {'@type': 'Person', 'url': '/celebrity/1313778/', 'name': '张瞳 Tong Zhang'}, {'@type': 'Person', 'url': '/celebrity/1357073/', 'name': '任宝贤 Baoxian Ren'}, {'@type': 'Person', 'url': '/celebrity/1359085/', 'name': '尚丽娟 Lijuan Shang'}, {'@type': 'Person', 'url': '/celebrity/1315282/', 'name': '米铁增 Tiezen Mi'}, {'@type': 'Person', 'url': '/celebrity/1371879/', 'name': '田春奎 Chunkui Tian'}, {'@type': 'Person', 'url': '/celebrity/1430553/', 'name': '冯增祥 Zengxiang Feng'}, {'@type': 'Person', 'url': '/celebrity/1430554/', 'name': '雷飞 Fei Lei'}, {'@type': 'Person', 'url': '/celebrity/1416035/', 'name': '林东升 Dongsheng Lin'}, {'@type': 'Person', 'url': '/celebrity/1370652/', 'name': '孟瑾 Jin Meng'}, {'@type': 'Person', 'url': '/celebrity/1430558/', 'name': '孙峻峰 Junfeng Sun'}, {'@type': 'Person', 'url': '/celebrity/1430557/', 'name': '平原 Yuan Ping'}, {'@type': 'Person', 'url': '/celebrity/1430551/', 'name': '曹世骧 Shixiang Cao'}, {'@type': 'Person', 'url': '/celebrity/1401495/', 'name': '王大年 Danian Wang'}, {'@type': 'Person', 'url': '/celebrity/1443955/', 'name': '王淑华 Shuhua Wang'}, {'@type': 'Person', 'url': '/celebrity/1411731/', 'name': '张华 Hua Zhang'}, {'@type': 'Person', 'url': '/celebrity/1430552/', 'name': '丁海涛 Haitao Ding'}, {'@type': 'Person', 'url': '/celebrity/1275118/', 'name': '朱旭 Xu Zhu'}, {'@type': 'Person', 'url': '/celebrity/1370817/', 'name': '孙敬修 Jingxiu Sun'}, {'@type': 'Person', 'url': '/celebrity/1494601/', 'name': '曹孟浪 Menglang Cao'}, {'@type': 'Person', 'url': '/celebrity/1494603/', 'name': '何康理 Kangli He'}, {'@type': 'Person', 'url': '/celebrity/1326988/', 'name': '董行佶 Xingji Dong'}, {'@type': 'Person', 'url': '/celebrity/1494586/', 'name': '肖鹏 Peng Xiao'}, {'@type': 'Person', 'url': '/celebrity/1494585/', 'name': '杜广沛 Guangpei Du'}, {'@type': 'Person', 'url': '/celebrity/1405025/', 'name': '李容 Rong Li'}, {'@type': 'Person', 'url': '/celebrity/1383345/', 'name': '王领 Ling Wang'}, {'@type': 'Person', 'url': '/celebrity/1450393/', 'name': '赵恕 Shu Zhao'}, {'@type': 'Person', 'url': '/celebrity/1418040/', 'name': '李廷栋 Tingdong Li'}, {'@type': 'Person', 'url': '/celebrity/1494600/', 'name': '张馨 Xin Zhang'}, {'@type': 'Person', 'url': '/celebrity/1494592/', 'name': '张福元 Fuyuan Zhang'}, {'@type': 'Person', 'url': '/celebrity/1494591/', 'name': '王德立 Deli Wang'}, {'@type': 'Person', 'url': '/celebrity/1483973/', 'name': '杨宝琮 Baozong Yang'}]",,"['剧情', '历史']",PT1H58M,世纪之交，古老的中国正迎来前所未有的巨大变革。老态龙钟的大清王朝摇摇欲坠，六君子的鲜血无法阻止历史车轮的滚动，老北京城的上空风云变幻，波谲云诡。王利发（于是之 饰），北京城内裕泰茶馆的年轻掌柜。他谨记...,Movie,"{'@type': 'AggregateRating', 'ratingCount': '154550', 'bestRating': '10', 'worstRating': '2', 'ratingValue': '9.6'}"
1307856,http://schema.org,背靠背，脸对脸,/subject/1307856/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2505048077.jpg,"[{'@type': 'Person', 'url': '/celebrity/1019896/', 'name': '黄建新 Jianxin Huang'}, {'@type': 'Person', 'url': '/celebrity/1301414/', 'name': '杨亚洲 Yazhou Yang'}]","[{'@type': 'Person', 'url': '/celebrity/1019896/', 'name': '黄建新 Jianxin Huang'}, {'@type': 'Person', 'url': '/celebrity/1301476/', 'name': ' '}, {'@type': 'Person', 'url': '/celebrity/1307079/', 'name': '刘醒龙 Xinglong Liu'}]","[{'@type': 'Person', 'url': '/celebrity/1049461/', 'name': '牛振华 Zhenhua Niu'}, {'@type': 'Person', 'url': '/celebrity/1274724/', 'name': '雷恪生 Kesheng Lei'}, {'@type': 'Person', 'url': '/celebrity/1274810/', 'name': '李强 Qiang Li'}, {'@type': 'Person', 'url': '/celebrity/1287953/', 'name': '句号 Hao Ju'}, {'@type': 'Person', 'url': '/celebrity/1315687/', 'name': '王劲松 Jinsong Wang'}, {'@type': 'Person', 'url': '/celebrity/1313470/', 'name': '戈治均 Zhijun Ge'}, {'@type': 'Person', 'url': '/celebrity/1342105/', 'name': '佘南南 Nannan She'}, {'@type': 'Person', 'url': '/celebrity/1275044/', 'name': '张嘉益 Jiayi Zhang'}, {'@type': 'Person', 'url': '/celebrity/1348063/', 'name': '刘国祥 Guoxiang Liu'}, {'@type': 'Person', 'url': '/celebrity/1348064/', 'name': '徐学政 Xuezheng Xu'}, {'@type': 'Person', 'url': '/celebrity/1348077/', 'name': ' '}, {'@type': 'Person', 'url': '/celebrity/1348110/', 'name': '温谦 Qian Wen'}, {'@type': 'Person', 'url': '/celebrity/1348111/', 'name': '马载军 Zaijun Ma'}, {'@type': 'Person', 'url': '/celebrity/1348112/', 'name': ' '}, {'@type': 'Person', 'url': '/celebrity/1409698/', 'name': '张艺 Yi Zhang'}, {'@type': 'Person', 'url': '/celebrity/1360910/', 'name': '韩炳杰 Bingjie Han'}, {'@type': 'Person', 'url': '/celebrity/1301414/', 'name': '杨亚洲 Yazhou Yang'}, {'@type': 'Person', 'url': '/celebrity/1327990/', 'name': '王洪光 Hongguang Wang'}]",1994-09-10,['剧情'],PT2H28M,王双立（牛振华 饰）是某地文化馆的代馆长，这个馆长一代就是好几年，想升也升不上去，却也没有其他变动。不料一天，来了新的文化馆长老马（雷恪生 饰），这让王双立离正馆长的距离更远了。新馆长老马原是个副乡长...,Movie,"{'@type': 'AggregateRating', 'ratingCount': '139278', 'bestRating': '10', 'worstRating': '2', 'ratingValue': '9.5'}"
